tag_code,mark_file_name,site_name,first_time_value,last_time_value,first_antenna_group_name,last_antenna_group_name,release_date_mmddyyyy,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,release_site_name,mark_date_mmddyyyy,mark_site_name,mark_site_code_value,mark_year_yyyy,site_code_value,srr_code,srr_name,count,mark_month,brood_yr,spawn_yr,TRT
3DD.00777360A1,BDL16041.W41,SC1 - Lower SF Clearwater R at rkm 1,2019-03-20T04:50:00Z,2019-03-20T04:50:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-10,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077736B72,BDL16040.W16,SC1 - Lower SF Clearwater R at rkm 1,2018-10-07T19:50:00Z,2018-10-27T02:47:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077736B72,BDL16040.W16,SC2 - Lower SF Clearwater R at rkm 2,2018-10-27T04:36:00Z,2018-10-27T17:31:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773764B,BDL16041.W12,SC1 - Lower SF Clearwater R at rkm 1,2016-04-07T20:06:00Z,2019-03-18T21:07:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-10,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773764B,BDL16041.W12,SC2 - Lower SF Clearwater R at rkm 2,2019-02-05T01:06:00Z,2019-03-19T00:47:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-10,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077737981,BDL16041.W14,SC1 - Lower SF Clearwater R at rkm 1,2019-03-18T02:14:00Z,2019-03-18T02:14:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/6/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2016-02-10,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773A1EC,BDL16027.V73,NFS - North Fork Salmon River,2018-04-09T18:37:00Z,2018-04-09T18:37:00Z,Upstream Array,Upstream Array,4/11/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,NFS,32H,Hat. Summer Steelhead,1,1,2015,2018,SRNFS-s
3DD.007773A386,BDL16040.W41,SC1 - Lower SF Clearwater R at rkm 1,2018-11-03T09:58:00Z,2018-11-03T09:58:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/4/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773A386,BDL16040.W41,SC2 - Lower SF Clearwater R at rkm 2,2018-11-03T12:23:00Z,2018-11-03T12:23:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/4/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773B32A,BDL16040.W44,SC1 - Lower SF Clearwater R at rkm 1,2019-03-13T19:59:00Z,2019-03-13T19:59:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773B32A,BDL16040.W44,SC2 - Lower SF Clearwater R at rkm 2,2019-03-14T20:13:00Z,2019-03-14T20:13:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773CBF6,BDL16040.W45,SC1 - Lower SF Clearwater R at rkm 1,2019-02-04T21:29:00Z,2019-02-04T21:29:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773CBF6,BDL16040.W45,SC2 - Lower SF Clearwater R at rkm 2,2019-02-05T04:03:00Z,2019-02-05T04:03:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773D379,BDL16040.W45,SC1 - Lower SF Clearwater R at rkm 1,2018-11-25T18:40:00Z,2019-03-21T14:57:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773D379,BDL16040.W45,SC2 - Lower SF Clearwater R at rkm 2,2018-11-03T13:55:00Z,2019-03-21T17:28:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773E38A,BDL16040.W36,SC1 - Lower SF Clearwater R at rkm 1,2019-03-31T15:24:00Z,2019-03-31T15:24:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773E38A,BDL16040.W36,SC2 - Lower SF Clearwater R at rkm 2,2019-03-31T17:08:00Z,2019-03-31T17:08:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007773E5F4,BDL16041.W23,SC1 - Lower SF Clearwater R at rkm 1,2019-02-04T21:52:00Z,2019-02-04T21:52:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/7/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2016-02-10,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.00777402B2,BDL16040.W25,SC1 - Lower SF Clearwater R at rkm 1,2019-03-17T02:57:00Z,2019-03-17T02:57:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077740D92,BDL16040.W24,SC1 - Lower SF Clearwater R at rkm 1,2019-02-23T21:29:00Z,2019-02-23T21:32:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077740D92,BDL16040.W24,SC2 - Lower SF Clearwater R at rkm 2,2019-02-24T02:18:00Z,2019-04-17T17:41:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007774270A,BDL16040.W34,SC1 - Lower SF Clearwater R at rkm 1,2019-03-18T00:26:00Z,2019-03-18T00:26:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.00777434CB,BDL16027.V61,LLR - Lower Lemhi River,2018-03-24T13:20:00Z,2018-03-24T13:22:00Z,DOWNSTREAM ARRAY,UPSTREAM ARRAY,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,LLR,32H,Hat. Summer Steelhead,1,1,2015,2018,SRLEM-s
3DD.0077744E4E,BDL16027.V63,NFS - North Fork Salmon River,2018-04-08T13:09:00Z,2018-04-08T13:09:00Z,Upstream Array,Upstream Array,4/11/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,NFS,32H,Hat. Summer Steelhead,1,1,2015,2018,SRNFS-s
3DD.0077745A7C,BDL16040.W45,SC1 - Lower SF Clearwater R at rkm 1,2019-03-15T19:40:00Z,2019-03-15T19:43:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077745A95,BDL16027.V10,IR1 - Lower Imnaha River ISA @ km 7,2018-03-18T08:27:00Z,2018-03-18T08:27:00Z,STREAM CENTER RIGHT,STREAM CENTER RIGHT,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,IR1,32H,Hat. Summer Steelhead,1,1,2015,2018,IRMAI-s
3DD.0077745A95,BDL16027.V10,IR2 - Lower Imnaha River ISA @ km 10,2018-03-18T16:42:00Z,2018-03-20T19:43:00Z,STREAM CENTER RIGHT,STREAM BANK RIGHT,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,IR2,32H,Hat. Summer Steelhead,1,1,2015,2018,IRMAI-s
3DD.0077746788,BDL16040.W15,SC1 - Lower SF Clearwater R at rkm 1,2019-03-09T03:54:00Z,2019-03-09T04:06:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077746A82,BDL16027.V20,BHC - Bohannon Creek Lemhi R Basin,2018-04-22T15:57:00Z,2018-04-22T15:57:00Z,Upstream Array,Upstream Array,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,BHC,32H,Hat. Summer Steelhead,1,1,2015,2018,SRLEM-s
3DD.0077746A82,BDL16027.V20,LLR - Lower Lemhi River,2018-03-30T16:12:00Z,2018-03-30T16:15:00Z,DOWNSTREAM ARRAY,UPSTREAM ARRAY,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,LLR,32H,Hat. Summer Steelhead,1,1,2015,2018,SRLEM-s
3DD.007774856E,BDL16027.V30,LLR - Lower Lemhi River,2018-03-24T01:21:00Z,2018-05-04T22:11:00Z,UPSTREAM ARRAY,DOWNSTREAM ARRAY,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,LLR,32H,Hat. Summer Steelhead,1,1,2015,2018,SRLEM-s
3DD.007774856E,BDL16027.V30,"WPC - Wimpey Creek, Lemhi R. Basin",2018-04-05T01:34:00Z,2018-04-07T21:49:00Z,Downstream Antenna,Downstream Antenna,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,WPC,32H,Hat. Summer Steelhead,1,1,2015,2018,SRLEM-s
3DD.00777488C3,BDL16040.W14,SC1 - Lower SF Clearwater R at rkm 1,2019-03-19T23:40:00Z,2019-03-19T23:40:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.00777488C3,BDL16040.W14,SC2 - Lower SF Clearwater R at rkm 2,2019-03-20T15:07:00Z,2019-03-20T15:07:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.0077749171,BDL16040.W35,SC1 - Lower SF Clearwater R at rkm 1,2016-04-08T08:02:00Z,2019-03-19T21:46:00Z,INSTREAM ARRAY,INSTREAM ARRAY,3/28/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2019,CRSFC-s
3DD.007774A346,BDL16040.W44,SC1 - Lower SF Clearwater R at rkm 1,2018-01-28T19:18:00Z,2018-01-28T19:20:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,2,2015,2018,CRSFC-s
3DD.007774A346,BDL16040.W44,SC2 - Lower SF Clearwater R at rkm 2,2018-01-28T22:32:00Z,2018-01-28T22:32:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/5/2016,3,Steelhead,2,Summer,H,Hatchery Reared,NEWSOC - Newsome Creek,2016-02-09,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,2,2015,2018,CRSFC-s
3DD.007774AAAE,BDL16027.V40,LLR - Lower Lemhi River,2018-04-01T15:54:00Z,2018-04-01T15:54:00Z,DOWNSTREAM ARRAY,UPSTREAM ARRAY,4/12/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SALR3 - Salmon River - Middle Fork Salmon River to Pahsimeroi River (km 319-489),2016-01-27,MAVA - Magic Valley Hatchery,MAVA,2016,LLR,32H,Hat. Summer Steelhead,1,1,2015,2018,SRLEM-s
3DD.0077770F0C,BDL16303.H13,TAY - Big Creek at Taylor Ranch,2019-04-01T21:28:00Z,2019-04-01T21:30:00Z,Downstream Array,Upstream Array,4/10/2017,3,Steelhead,2,Summer,H,Hatchery Reared,SAWT - Sawtooth Hatchery,2016-10-29,HAGE - Hagerman NFH,HAGE,2016,TAY,32H,Hat. Summer Steelhead,1,10,2016,2019,MFBIG-s
3DD.00777799DF,IPC16028.N31,LLR - Lower Lemhi River,2018-04-09T13:52:00Z,2018-04-15T04:20:00Z,UPSTREAM ARRAY,UPSTREAM ARRAY,4/7/2016,3,Steelhead,2,Summer,H,Hatchery Reared,PAHTRP - Pahsimeroi River Trap,2016-01-28,NISP - Niagara Springs Hatchery,NISP,2016,LLR,32H,Hat. Summer Steelhead,1,1,2015,2018,SRLEM-s
3DD.00777B14F8,BDL15308.H32,STL - Sawtooth Hatchery Adult Trap,2018-04-18T16:21:00Z,2018-04-18T16:32:00Z,KEYWAY 1 - OVERFLOW,KEYWAY 3 - OVERFLOW,4/25/2016,3,Steelhead,2,Summer,H,Hatchery Reared,SAWT - Sawtooth Hatchery,2015-11-04,HAGE - Hagerman NFH,HAGE,2015,STL,32H,Hat. Summer Steelhead,1,11,2015,2018,SRUMA-s
3DD.00777FA341,BDL16293.W43,SC1 - Lower SF Clearwater R at rkm 1,2019-03-17T01:27:00Z,2019-05-04T14:19:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/10/2017,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-10-19,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,10,2016,2019,CRSFC-s
3DD.00777FF606,BDL16293.W11,SC1 - Lower SF Clearwater R at rkm 1,2019-04-09T07:27:00Z,2019-04-09T07:27:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/4/2017,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-10-19,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,10,2016,2019,CRSFC-s
3DD.0077849E43,BDL16304.H81,"VC1 - Valley Creek, Upstream Site",2019-04-12T18:50:00Z,2019-04-12T18:50:00Z,UPSTREAM ARRAY,UPSTREAM ARRAY,4/13/2017,3,Steelhead,2,Summer,H,Hatchery Reared,SAWT - Sawtooth Hatchery,2016-10-30,HAGE - Hagerman NFH,HAGE,2016,VC1,32H,Hat. Summer Steelhead,1,10,2016,2019,SRUMA-s
3DD.0077849E43,BDL16304.H81,"VC2 - Valley Creek, Downstream Site",2019-04-12T16:00:00Z,2019-05-24T17:10:00Z,Downstream 3-antenna Array,Upstream 3-antenna Array,4/13/2017,3,Steelhead,2,Summer,H,Hatchery Reared,SAWT - Sawtooth Hatchery,2016-10-30,HAGE - Hagerman NFH,HAGE,2016,VC2,32H,Hat. Summer Steelhead,1,10,2016,2019,SRUMA-s
3DD.007788E453,CBB15356.DW1,"LAP - Lapwai Creek, near its mouth",2018-03-13T14:32:00Z,2018-03-13T14:36:00Z,LOWER INSTREAM ARRAY,UPPER INSTREAM ARRAY,4/20/2016,3,Steelhead,2,Summer,H,Hatchery Reared,"DWORMS - Dworshak NFH, release into mainstem Clearwater River",2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,LAP,32H,Hat. Summer Steelhead,1,12,2015,2018,CRLMA-s
3DD.007789440C,CBB15356.DW3,SC1 - Lower SF Clearwater R at rkm 1,2019-04-04T10:57:00Z,2019-04-04T10:57:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC1,32H,Hat. Summer Steelhead,1,12,2015,2019,CRSFC-s
3DD.007789440C,CBB15356.DW3,SC2 - Lower SF Clearwater R at rkm 2,2019-04-04T12:33:00Z,2019-04-04T12:33:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC2,32H,Hat. Summer Steelhead,1,12,2015,2019,CRSFC-s
3DD.00778AA29B,CBB15356.DW3,SC1 - Lower SF Clearwater R at rkm 1,2019-03-05T23:28:00Z,2019-03-05T23:59:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC1,32H,Hat. Summer Steelhead,1,12,2015,2019,CRSFC-s
3DD.00778AA29B,CBB15356.DW3,SC2 - Lower SF Clearwater R at rkm 2,2019-03-06T20:25:00Z,2019-03-06T20:25:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC2,32H,Hat. Summer Steelhead,1,12,2015,2019,CRSFC-s
3DD.00778B1897,CBB15356.DW3,SC1 - Lower SF Clearwater R at rkm 1,2019-02-17T01:18:00Z,2019-02-17T01:23:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC1,32H,Hat. Summer Steelhead,1,12,2015,2019,CRSFC-s
3DD.00778B1897,CBB15356.DW3,SC2 - Lower SF Clearwater R at rkm 2,2019-02-17T05:59:00Z,2019-02-17T06:04:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC2,32H,Hat. Summer Steelhead,1,12,2015,2019,CRSFC-s
3DD.00778B1CBC,CBB15356.DW3,SC1 - Lower SF Clearwater R at rkm 1,2019-03-16T20:48:00Z,2019-03-16T20:48:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC1,32H,Hat. Summer Steelhead,1,12,2015,2019,CRSFC-s
3DD.00778B4465,CBB15356.DW3,SC1 - Lower SF Clearwater R at rkm 1,2018-02-02T13:24:00Z,2018-02-02T13:26:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC1,32H,Hat. Summer Steelhead,1,12,2015,2018,CRSFC-s
3DD.00778B4465,CBB15356.DW3,SC2 - Lower SF Clearwater R at rkm 2,2018-02-07T17:48:00Z,2018-02-08T08:04:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/14/2016,3,Steelhead,2,Summer,H,Hatchery Reared,CLWRSF - South Fork Clearwater River,2015-12-22,DWOR - Dworshak National Fish Hatchery,DWOR,2015,SC2,32H,Hat. Summer Steelhead,1,12,2015,2018,CRSFC-s
3DD.00778C2253,BDL16293.W13,SC1 - Lower SF Clearwater R at rkm 1,2019-03-15T19:49:00Z,2019-03-15T19:51:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/10/2017,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-10-19,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,10,2016,2019,CRSFC-s
3DD.00778C2253,BDL16293.W13,SC2 - Lower SF Clearwater R at rkm 2,2019-03-15T22:29:00Z,2019-03-15T22:31:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/10/2017,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-10-19,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,10,2016,2019,CRSFC-s
3DD.00778C7D6F,BDL16293.W13,SC1 - Lower SF Clearwater R at rkm 1,2019-03-08T21:39:00Z,2019-03-14T20:10:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/10/2017,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-10-19,CLWH - Clearwater Hatchery,CLWH,2016,SC1,32H,Hat. Summer Steelhead,1,10,2016,2019,CRSFC-s
3DD.00778C7D6F,BDL16293.W13,SC2 - Lower SF Clearwater R at rkm 2,2019-03-09T00:27:00Z,2019-03-14T22:24:00Z,INSTREAM ARRAY,INSTREAM ARRAY,4/10/2017,3,Steelhead,2,Summer,H,Hatchery Reared,"MEAD2C - Meadow Creek, South Fork Clearwater",2016-10-19,CLWH - Clearwater Hatchery,CLWH,2016,SC2,32H,Hat. Summer Steelhead,1,10,2016,2019,CRSFC-s
3DD.007793C02C,BDL16304.H16,TAY - Big Creek at Taylor Ranch,2019-04-03T20:39:00Z,2019-04-03T20:40:00Z,Downstream Array,Upstream Array,4/21/2017,3,Steelhead,2,Summer,H,Hatchery Reared,SAWT - Sawtooth Hatchery,2016-10-30,HAGE - Hagerman NFH,HAGE,2016,TAY,32H,Hat. Summer Steelhead,1,10,2016,2019,MFBIG-s
3DD.007797B462,BDL16302.V13,YFK - Yankee Fork Salmon River,2018-09-03T16:23:00Z,2018-09-04T06:52:00Z,DOWNSTREAM ARRAY,UPSTREAM ARRAY,4/25/2017,3,Steelhead,2,Summer,H,Hatchery Reared,YANKFK - Yankee Fork Salmon River,2016-10-28,MAVA - Magic Valley Hatchery,MAVA,2016,YFK,32H,Hat. Summer Steelhead,1,10,2016,2019,SRUMA-s
3DD.00779AC2DB,BDL16301.V42,YFK - Yankee Fork Salmon River,2018-06-05T15:39:00Z,2018-09-13T22:34:00Z,DOWNSTREAM ARRAY,UPSTREAM ARRAY,4/14/2017,3,Steelhead,2,Summer,H,Hatchery Reared,YANKFK - Yankee Fork Salmon River,2016-10-27,MAVA - Magic Valley Hatchery,MAVA,2016,YFK,32H,Hat. Summer Steelhead,1,10,2016,2019,SRUMA-s
